Id,Score,Summary,Text,FoodSafetyFlag,SemanticScore,SemanticFlagged,DebertaConfirmed,DebertaSafetyScore,DebertaCategory,FinalSafetyScore,ActionStatus,Human_Is_Hazard,Human_Category,Notes
50995,1,Cats both hate it...,"...even the one who is not fussy and will eat damn near anything.  They would even rather have dry food than this.  Not sure why they are so put off by it, but I won't be buying it again.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
185004,2,The white woman has an opinion,"Listen up, I'm a big-boned gal who has yo-yoed in weight over the years. Thankfully I'm currently on a downswing, and I hope it stays that way.  Which brings me to Hostess Twinkies which are very overrated.  This is one of my least favorite Hostess snacks, if you want the truth.  The sponge cake is stinky.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
267265,5,good wood; wasteful packaging; terrible price here,"This soup is delicious.  My kids love it.  I try not to buy it often because the wastefulness of the packaging is atrocious.  Every bowl generates so much trash.  Even with the subscribe and save discount, the price here is terrible.  It is higher then I've seen in any grocery store, even Whole Foods.  You can find this in stores for less than two dollars a bowl.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
373581,5,Perfect!,"This one is well thought out - perfect in every way!  I threw my old ""My K-cup"" out in the trash.  Did you know that some of the new Keurig brewers, such as the B-40, were redesigned a little?  Yes, and the new brewers don't allow the My K-Cups from Keurig to fit properly.  I called Keurig on this - and their customer service team says ""some of the brewers were redesigned with slight changes that don't allow the My K-Cups to fit.  You have to move a small gasket down each time you switch between your K-Cups and your My K-Cup.  We don't have a new My K-Cup that works - so you need to just use this ""work around"" for the time being.""  Now with my Eco-Brew - problems solved!  That's because it's the exact same size as the K-Cups!  No more changing the adapter in and out.  It works better too!  Coffee is stronger!  No more ""hole down the middle"" with weak coffee and wasted grounds that were never used.  Whoever designed this was a genius..... and too bad for Keurig they didn't think of it!",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
511467,1,Would not recommend.,"I used two varieties of this kitty litter because I liked the idea of being able to go two months between total litter changes.  I cleaned out the litter box daily, but by the end of the first four weeks, the litter was urine-saturated and I could not stand it any more.  The whole area reeked.  I went back out and bought the cheap clay litter.  Now I really don't know what to try.  I was extremely disappointed.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
441325,5,Versatile and Tasty,"I like these for several reasons. One is that they're tasty. Another is that I'm not pouring cold creamer into my hot coffee. Besides, some people don't want creamer, cold nor powdered. Another is that they are easy to pack along in my purse. Another is that I can make flavored iced coffee with them, using milk rather than cream or creamer.<br /><br />I haven't had trouble with opening them, which may be just a difference in technique. I have found it helpful to hold them upside down over my cup and just rip, letting the contents spill into the cup.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
98773,1,Healthy? No way! Bland and oily.,"If you love Pirate's Booty, then you'll find that these Tings are exactly the opposite. Light, oil free and perfect mix of condiments makes the Pirate's Booty tasty, but the Tings feel greesy, heavy and completely bland. Do yourself a favor and do not even think of trying these if you're a fan of the other product from Robert's American Gourmet!",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
285689,5,Yummy Yummy,I thoroughly enjoyed the dried pineapple. In fact I devoured them over a single weekend as it was very addictive and you can keep popping these in your mouth like candy. These are actually very sweet but not of a saturating nature.<br /><br />Happy with the purchase. Only wish the packets had more than 3 ounces per bag.,TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
498314,5,Super easy and yummy,"THis is soooo good!  I bought one to try from Target and my daughter didn't finish it, so I put it in the refrigerator and pulled it out the next day! It is so good cold!  It was such a nice refreshing snack!  I love these pouches when we're on the go!  My daughter doesn't even know or notice that she's eating healthy with these pouches. And she eats them fast, so it helps keep her from crashing due to low blood sugar.  LOVE LOVE LOVE, did I say, LOVE these!",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
524601,5,English tea for snobs and wealthy,"Williamson teas are strictly for English, the wealthy and snobs. If Lipton dirt in a bag are good enough for you don't waste everyone's time by purchasing their teas. To drink Williamson you need to know the difference between Assam and Kenyan. To drink Williamson you need to be tea intelligent to be able to explain how they combine varietals of tea to create each unique type of tea, English breakfast, Irish breakfast and on and on. If you don't know what temperature the water should be, how long to steep the tea and what three additions to a cup of tea are acceptable then just put your dollar in a machine for a bottle of Liptons or whomever, you would waste your money on tea that you won't understand.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
207750,5,Delicious comes at a price,"Sure, it might be a little expensive, but trust me when I say it's completely worth it. A full-blown cow might not cost $43.50, but if you think a thousand pounds of bland, worthless cow meat compares anywhere near this 3 lb (1.4kg) succulent morsel, you've got another thing coming. The instant I took my first bite into this rabbit, I literally came in my pants. It's just that incredible. There was no warning, no time to react, just pure unadulterated joy enveloping my entire body. I don't care if I have to spend my first-born's college fund to get it, I NEED the unique nutty flavor of this fresh whole rabbit!<br />I've noticed some distain regarding the unethical treatment of these rabbits, but the rest of us know that rabbits don't feel pain. I would bet money that these rabbits are proud to serve their human masters. We give them a good life on the farm, eating the finest quality carrots, mating with the most beautiful females in the modern rabbit world. Giving their lives to please a superior race is really all these little critters want in life.<br />Bottom Line: 5 stars isn't nearly enough for this product. I went as far as to draw 5 more little gold stars on my screen just to clear my conscience.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
122357,5,Simply the best K cup out there,"I have been thru them all and Tully's simply makes the best K cups out there. The house blend is great, breakfast blend as well and the hard to find Kona is in a class by itself. Better than Green Mountain, Timothy's, Gloria Jean and Newman's Own. They simply use better coffee beans and the cups are all very consistent. All of their coffees are ""Bold"" (even the breakfast blend) but the are never bitter like some other Bold varieties. The superb reviews on this brand are accurate.",TRUE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
