Id,label,Text
15237,quality_defect,"I thought these bars might be a good substitute for the Honey Nut Cherrios bar that I have for breakfast, I was wrong.<br /><br />Although they are both 40g bars the Cherrios bar is more filling.  They are about even on Calories but the Whenever Bar gets 80 of its 180 from fat, whereas the Cherrios bar gets only 35 of its 160 from fat.  The Whenever Bar has 15mg of Cholesterol, whereas the Cherrios bar has none.  The two bars are about even on Total Carbohydrates.<br /><br />To me this bar does not taste like Chocolate Chips - maybe that taste is overwhelmed by the heavy Coconut flavor.  If these were called Coconut bars, with a hint of Chocolate - maybe I would give them a higher rating - but, to me, the flavors are not as the product name would lead me to believe.<br /><br />I really was underwhelmed by this product, and unless you are a big Coconut fan, you probably want to buy something else."
426123,quality_defect,I ordered decaf hazelnut k-cups from Gloria Jean (that's what I clicked on) what came in the mail was non-decaf (regular) I cannot drink regular coffee. I was dismayed to see they were not returnable. If it were not for Amazon's wonderful policy (they refunded me anyway!) I would be stuck with coffee I could not use. This is why I order 90% of my online purchases from Amazon. I will go back to Paul Newman decaf k-cups. They arrive as ordered.
566689,quality_defect,"I absolutely love my coffee dark, robust and full of deep flavor. I have always liked Starbucks coffee and too French Roast has always been one of my favorite roasts. So when I saw this in k cup form, I thought win win. I am so disappointed. This isn't a true French Roast at all~it's weak and I couldn't even finish a cup. If you are also a lover of full-bodied, dark, and robust cups of brew...this Starbucks French Roast will only leave you very let down. Now Barista Prima French Roast and Italian Roast k cups are fantastic and perfect little cups of heaven for us dark roast coffee lovers!"
115150,quality_defect,I drank Twinings Darjeeling tea in Britain and loved it so I thought I was getting a good deal when I bought 300 bags at a good price from Amazon.  Now I wish I'd read the other reviews.  Apparently Twinings has a different blend for the US.  It has very little taste at all.  I'm giving it 2 stars because it's as good as anything one can find in the average US supermarket but that's not to say it's actually tasty.
318262,quality_defect,"This vanilla has sugar in it.  Nowhere in the description does it specify that, but on the ingredient list on the label it does. This isn't the real thing at all, which would explain the price.  Shame on Amazon/seller for not listing all ingredients on this product. I buy from Amazon weekly, and this is the first purchase I've made that's made me feel taken."
237652,quality_defect,The product taste good.  I prefer the product in the glass container instead of plastic.  How the product was made did not listed in the label. I am disappointed.
178560,quality_defect,The disturbing thing is that they are made in China.  Nowhere on the product description does it state that fact.  Florida's Natural - you would just assume they were made in Florida or someplace close.  I tossed the whole box out because I will not let my family ingest anything made in China.  I do not trust their production values.
242827,quality_defect,I purchased these treats to put in a little treat ball made by the same company.  The pieces were so small my dogs had no trobule getting them out and they lasted less than a minute in the ball.  The dogs did not appear to like one of the flavors which they seemed to turn their nose up to.  I use numerous treats in training and as day to day rewards.  I know when my dogs like a treat as they will try and knock each other over when I am handing out treats.  With the Every Flavor Treat they take them but dont get very excited.
158986,quality_defect,"Love, love, love these p/b cookies.  We keep them in the frig because we like them cold.  They are expensive in my local health food store so I was happy to find them here at such a great price.  The auto-ship is perfect for the cookie monsters in my house.  I only wish Amazon would find a better way to ship them.  They do often come a little banged up for my liking.<br /><br />Try them!  If you like Nutter Butters I think you will like these.  You should at least like the fact that they are made with ingredients you can actually pronounce!"
95435,quality_defect,"If you're sensitive to sugar alcohols (the ones that produce an unfortunate laxative effect) beware of this product. Although it says sweetened with Splenda, it is really only partially sweetened with Splenda. Regardless, they are quite good. A bit of a softer texture and not quite so sour as the full sugar ones but good none-the-less."
363834,quality_defect,"Kellogg's Special K Cereal, Protein Plus, was the perfect cereal before they made some ingredient changes.  They state now on the box ""Now tastes even better!""  WRONG!!!  It was perfect before with less sugar in the ingredients.  This product has lost its distinctive flavor and healthy ingredients by adding 7 grams of sugar to it.  I want the ""old"" better version please.  So disappointed in this new box of cereal.  As soon as I can find a good protein cereal that tastes more NATURAL, I WILL CHANGE."
